Delta Time, Position, Velocity, Heading, 
20, 49.833861, 6.591579, 2.788474, 
20, 49.965232, 6.568568, 2.775803, 
20, 50.096128, 6.544773, 2.763441, 
20, 50.226532, 6.520247, 2.751393, 
20, 50.356433, 6.495040, 2.739666, 
20, 50.485817, 6.469201, 2.728263, 
20, 50.614673, 6.442776, 2.717189, 
20, 50.742989, 6.415808, 2.706446, 
20, 50.870756, 6.388340, 2.696036, 
20, 50.997964, 6.360409, 2.685961, 
20, 51.124605, 6.332049, 2.676221, 
20, 51.250671, 6.303294, 2.666816, 
20, 51.376154, 6.274173, 2.657745, 
20, 51.501049, 6.244713, 2.649006, 
20, 51.625347, 6.214937, 2.640600, 
20, 51.749045, 6.184867, 2.632522, 
20, 51.872135, 6.154522, 2.624772, 
20, 51.994613, 6.123919, 2.617346, 
20, 52.116475, 6.093071, 2.610240, 
20, 52.237715, 6.061992, 2.603453, 
20, 52.358329, 6.030692, 2.596979, 
20, 52.478312, 5.999178, 2.590816, 
20, 52.597661, 5.967460, 2.584960, 
20, 52.716372, 5.935541, 2.579407, 
20, 52.834441, 5.903426, 2.574152, 
20, 52.951863, 5.871119, 2.569192, 
20, 53.068635, 5.838621, 2.564523, 
20, 53.184754, 5.805934, 2.560140, 
20, 53.300215, 5.773057, 2.556040, 
20, 53.415015, 5.739990, 2.552218, 
20, 53.529150, 5.706732, 2.548670, 
20, 53.642615, 5.673282, 2.545392, 
20, 53.755408, 5.639636, 2.542381, 
20, 53.867524, 5.605793, 2.539631, 
20, 53.978959, 5.571751, 2.537140, 
20, 54.089709, 5.537504, 2.534902, 
20, 54.199770, 5.503052, 2.532916, 
20, 54.309138, 5.468389, 2.531176, 
20, 54.417808, 5.433514, 2.529679, 
20, 54.525777, 5.398422, 2.528422, 
20, 54.633039, 5.363109, 2.527401, 
20, 54.739590, 5.327574, 2.526612, 
20, 54.845426, 5.291811, 2.526052, 
20, 54.950543, 5.255819, 2.525719, 
20, 55.054935, 5.219594, 2.525608, 
20, 55.158597, 5.183134, 2.525716, 
20, 55.261526, 5.146435, 2.526040, 
20, 55.363716, 5.109495, 2.526577, 
20, 55.465162, 5.072313, 2.527324, 
20, 55.565860, 5.034887, 2.528278, 
20, 55.665804, 4.997214, 2.529436, 
